year_month,country,county,uid,uid_code,uidear,county_code,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25+_receiving_fp_services_new,adults_25+_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,condoms,pills,injectables,implants,iucd,surgical,total_fp,total_cyp,periodid,periodname,combined_oral_contraceptive_pills_beginning_balance,combined_oral_contraceptive_pills_ending_balanc,combined_oral_contraceptive_pills_issued/dispensed,combined_oral_contraceptive_pills_losses,combined_oral_contraceptive_pills_negative_adjustment_(issued_to_other_hf),combined_oral_contraceptive_pills_positive_adjustment_(receipt_from_other_hf),combined_oral_contraceptive_pills_quantity_needed/requested,combined_oral_contraceptive_pills_stock_received,emergency_pill_beginning_balance,emergency_pill_ending_balanc,emergency_pill_issued/dispensed,emergency_pill_losses,emergency_pill_negative_adjustment_(issued_to_other_hf),emergency_pill_positive_adjustment_(receipt_from_other_hf),emergency_pill_quantity_needed/requested,emergency_pill_stock_received,female_condom__beginning_balance,female_condom__ending_balanc,female_condom__issued/dispensed,female_condom__losses,female_condom__negative_adjustment_(issued_to_other_hf),female_condom__positive_adjustment_(receipt_from_other_hf),female_condom__quantity_needed/requested,female_condom__stock_received,iucd_copper_t_beginning_balance,iucd_copper_t_ending_balanc,iucd_copper_t_issued/dispensed,iucd_copper_t_losses,iucd_copper_t_negative_adjustment_(issued_to_other_hf),iucd_copper_t_positive_adjustment_(receipt_from_other_hf),iucd_copper_t_quantity_needed/requested,iucd_copper_t_stock_received,implants_(1_rod)_beginning_balance,implants_(1_rod)_ending_balanc,implants_(1_rod)_issued/dispensed,implants_(1_rod)_losses,implants_(1_rod)_negative_adjustment_(issued_to_other_hf),implants_(1_rod)_positive_adjustment_(receipt_from_other_hf),implants_(1_rod)_quantity_needed/requested,implants_(1_rod)_stock_received,injectables_beginning_balance,injectables_ending_balanc,injectables_issued/dispensed,injectables_losses,injectables_negative_adjustment_(issued_to_other_hf),injectables_positive_adjustment_(receipt_from_other_hf),injectables_quantity_needed/requested,injectables_stock_received,male_condom__beginning_balance,male_condom__ending_balanc,male_condom__issued/dispensed,male_condom__losses,male_condom__negative_adjustment_(issued_to_other_hf),male_condom__positive_adjustment_(receipt_from_other_hf),male_condom__quantity_needed/requested,male_condom__stock_received,progestin_only_pills_beginning_balance,progestin_only_pills_ending_balanc,progestin_only_pills_issued/dispensed,progestin_only_pills_losses,progestin_only_pills_negative_adjustment_(issued_to_other_hf),progestin_only_pills_positive_adjustment_(receipt_from_other_hf),progestin_only_pills_quantity_needed/requested,progestin_only_pills_stock_received,eligible_fp,"core_health_workforce_per_10,000population",Demand_Satisfied_by_Modern_Methods (%),"mCPR (Married Women, %)","Teenage Pregnancy Rate (15-19, %)","Total Unmet Need (Married Women, %)"
201712,Kenya,Laikipia,xuFdFy6t9AH,201712_xuFdFy6t9AH,2017_xuFdFy6t9AH,KE_County_31,398,395,0,0,234,4,408,529,0,0,0,0,0,0,0,0,238,937,0,0,0,0,1175,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108636.0,,,,,
201712,Kenya,Nandi,t0J75eHKxz5,201712_t0J75eHKxz5,2017_t0J75eHKxz5,KE_County_29,599,487,0,0,1765,893,117,121,0,0,0,0,0,0,0,0,2658,238,0,0,0,0,2896,32,201712,December 2017,1000,620,380,0,0,0,8000,0,0,0,0,0,0,0,400,0,400,400,0,0,0,0,0,0,89,89,0,0,0,0,0,0,265,255,10,0,0,0,0,0,525,425,100,0,0,0,1000,0,0,1000,1000,0,0,0,7200,2000,1840,1840,0,0,0,0,0,0,204206.0,,,,,
201712,Kenya,Migori,fVra3Pwta0Q,201712_fVra3Pwta0Q,2017_fVra3Pwta0Q,KE_County_44,4014,1420,0,0,1062,74,293,172,0,0,0,0,0,0,0,0,1136,465,0,0,0,0,1601,18,201712,December 2017,1030,1230,360,0,0,560,3030,0,6424,5812,7808,0,0,0,250,7200,0,900,0,0,0,900,0,0,234,199,35,0,0,0,0,0,10595,10529,1506,0,0,0,0,1440,0,825,100,0,0,325,7800,600,0,0,0,0,0,0,720000,0,8350,7940,410,0,0,0,780,0,195324.0,,,,,
201712,Kenya,Kisumu,tAbBVBbueqD,201712_tAbBVBbueqD,2017_tAbBVBbueqD,KE_County_42,2451,1864,0,0,4671,131,374,330,0,0,0,0,0,0,0,0,4802,704,0,0,0,0,5506,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230532.0,,,,,
201712,Kenya,Kilifi,nrI2khZx3d0,201712_nrI2khZx3d0,2017_nrI2khZx3d0,KE_County_3,1460,1460,0,0,667,62,318,295,0,0,0,0,0,0,0,0,729,613,0,0,0,0,1342,22,201712,December 2017,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372,6291,0,0,0,0,0,1918,0,250,250,0,0,500,0,0,0,0,0,0,0,0,0,0,1160,1020,40,0,0,0,0,0,282284.0,,,,,
201712,Kenya,Nyamira,uepLTG8wGWJ,201712_uepLTG8wGWJ,2017_uepLTG8wGWJ,KE_County_46,1104,874,0,0,1523,876,215,150,0,0,0,0,0,0,0,0,2399,365,0,0,0,0,2764,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131197.0,,,,,
201712,Kenya,Kirinyaga,Ulj33KBau7V,201712_Ulj33KBau7V,2017_Ulj33KBau7V,KE_County_20,313,708,0,0,108,22,416,1164,0,0,0,0,0,0,0,0,130,1580,0,0,0,0,1710,50,201712,December 2017,2092,1741,1351,0,0,0,0,0,0,0,0,0,0,0,50,0,980,875,105,0,0,0,0,0,492,466,26,0,0,0,0,0,264,420,60,0,0,0,0,216,4250,3750,500,0,0,0,0,0,0,10080,0,0,0,10080,0,0,557,544,24,0,0,0,0,0,152197.0,,,,,
201712,Kenya,Machakos,yhCUgGcCcOo,201712_yhCUgGcCcOo,2017_yhCUgGcCcOo,KE_County_16,936,1704,0,0,1353,51,613,980,0,0,0,0,0,0,0,0,1404,1593,0,0,0,0,2997,53,201712,December 2017,1080,386,694,0,0,0,7880,0,715,665,50,0,0,0,2000,0,300,300,0,0,0,0,2000,0,35,0,35,0,0,0,1000,0,2972,2851,193,0,0,0,0,72,14625,13100,1525,0,0,0,4800,0,78876,63324,15552,0,0,0,78000,0,358,244,294,0,0,0,2720,0,255646.0,,,,,
201712,Kenya,Wajir,CeLsrJOH0g9,201712_CeLsrJOH0g9,2017_CeLsrJOH0g9,KE_County_8,154,31,0,0,347,4,80,35,0,0,0,0,0,0,0,0,351,115,0,0,0,0,466,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122188.0,,,,,
201712,Kenya,Garissa,uyOrcHZBpW0,201712_uyOrcHZBpW0,2017_uyOrcHZBpW0,KE_County_7,68,47,0,0,219,80,131,85,0,0,0,0,0,0,0,0,299,216,0,0,0,0,515,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135958.0,,,,,
201712,Kenya,Bungoma,KGHhQ5GLd4k,201712_KGHhQ5GLd4k,2017_KGHhQ5GLd4k,KE_County_39,3141,2283,0,0,2175,2195,379,323,0,0,0,0,0,0,0,0,4370,702,0,0,0,0,5072,58,201712,December 2017,440,436,96,0,30,0,6410,0,60,56,8,0,0,0,900,0,1257,969,4,0,300,0,7020,0,572,530,47,0,60,31,395,0,2646,2059,1052,0,720,238,4050,720,3136,2372,987,5,200,33,19725,13,9332,28416,5545,0,0,9120,73100,15480,3686,4430,3,557,0,759,1310,0,333182.0,,,,,
201712,Kenya,Embu,PFu8alU2KWG,201712_PFu8alU2KWG,2017_PFu8alU2KWG,KE_County_14,450,593,0,0,598,13,194,306,0,0,0,0,0,0,0,0,611,500,0,0,0,0,1111,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112321.0,,,,,
201712,Kenya,Kericho,ihZsJ8alvtb,201712_ihZsJ8alvtb,2017_ihZsJ8alvtb,KE_County_35,1073,551,0,0,2352,2,150,26,0,0,0,0,0,0,0,0,2354,176,0,0,0,0,2530,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175755.0,,,,,
201712,Kenya,Elgeyo Marakwet,MqnLxQBigG0,201712_MqnLxQBigG0,2017_MqnLxQBigG0,KE_County_28,432,450,0,0,1385,2,81,126,0,0,0,0,0,0,0,0,1387,207,0,0,0,0,1594,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96267.0,,,,,
201712,Kenya,Narok,kqJ83J2D72s,201712_kqJ83J2D72s,2017_kqJ83J2D72s,KE_County_33,640,587,0,0,8357,10,115,83,0,0,0,0,0,0,0,0,8367,198,0,0,0,0,8565,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192450.0,,,,,
201712,Kenya,Kiambu,qKzosKQPl6G,201712_qKzosKQPl6G,2017_qKzosKQPl6G,KE_County_22,2690,2213,0,0,1849,126,2427,2957,0,0,0,0,0,0,0,0,1975,5384,0,0,0,0,7359,230,201712,December 2017,1602,1440,162,0,0,0,12200,0,0,0,0,0,0,0,2050,0,0,115,0,0,0,0,2000,0,0,0,0,0,0,0,10500,0,1735,769,319,0,8,0,0,507,26593,9560,16918,0,115,0,0,0,19856,149904,5326,0,0,0,0,135800,1711,1395,365,0,0,49,7200,0,487123.0,,,,,
201712,Kenya,Kisii,sPkRcDvhGWA,201712_sPkRcDvhGWA,2017_sPkRcDvhGWA,KE_County_45,2125,1214,0,0,1116,256,379,218,0,0,0,0,0,0,0,0,1372,597,0,0,0,0,1969,34,201712,December 2017,220,220,0,0,0,0,5000,0,0,0,0,0,0,0,300,0,40,40,0,0,0,0,50,0,61,0,0,0,0,0,300,0,1284,1142,130,0,32,0,100,0,1830,1205,250,0,50,0,1320,0,36000,22320,13680,0,0,0,15760,0,660,660,325,0,0,0,200,0,293697.0,,,,,
201712,Kenya,Isiolo,bzOfj0iwfDH,201712_bzOfj0iwfDH,2017_bzOfj0iwfDH,KE_County_11,190,177,0,0,427,23,33,35,0,0,0,0,0,0,0,0,450,68,0,0,0,0,518,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31171.0,,,,,
201712,Kenya,Kajiado,Hsk1YV8kHkT,201712_Hsk1YV8kHkT,2017_Hsk1YV8kHkT,KE_County_34,1168,655,0,0,1127,568,565,493,0,0,0,0,0,0,0,0,1695,1058,0,0,0,0,2753,44,201712,December 2017,215,75,140,0,0,0,300,0,0,0,0,0,0,0,200,0,1000,1000,0,0,0,0,1000,0,0,0,0,0,0,0,200,0,527,317,203,0,0,0,0,0,6225,5725,500,0,0,0,0,0,19900,0,19900,0,0,0,144000,0,216,116,100,0,0,0,0,0,183808.0,,,,,
201712,Kenya,Busia,Tvf1zgVZ0K4,201712_Tvf1zgVZ0K4,2017_Tvf1zgVZ0K4,KE_County_40,1997,1384,0,0,342,4,83,60,0,0,0,0,0,0,0,0,346,143,0,0,0,0,489,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167454.0,,,,,
201712,Kenya,Mandera,R6f9znhg37c,201712_R6f9znhg37c,2017_R6f9znhg37c,KE_County_9,143,77,0,0,349,45,180,91,0,0,0,0,0,0,0,0,394,271,0,0,0,0,665,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195664.0,,,,,
201712,Kenya,Marsabit,Eey8fT4Im3y,201712_Eey8fT4Im3y,2017_Eey8fT4Im3y,KE_County_10,42,7,0,0,343,43,31,34,0,0,0,0,0,0,0,0,386,65,0,0,0,0,451,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63209.0,,,,,
201712,Kenya,Makueni,BoDytkJQ4Qi,201712_BoDytkJQ4Qi,2017_BoDytkJQ4Qi,KE_County_17,546,970,0,0,310,152,215,305,0,0,0,0,0,0,0,0,462,520,0,0,0,0,982,21,201712,December 2017,0,0,0,0,0,0,900,0,4464,4032,432,0,0,0,100,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,50,0,714,548,382,0,0,0,871,216,2400,200,2200,0,0,0,11400,0,0,0,0,0,0,0,0,0,254,248,6,0,0,0,0,0,186519.0,,,,,
201712,Kenya,Nyeri,ptWVfaCIdVx,201712_ptWVfaCIdVx,2017_ptWVfaCIdVx,KE_County_19,408,760,0,0,457,127,801,1864,0,0,0,0,0,0,0,0,584,2665,0,0,0,0,3249,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181962.0,,,,,
201712,Kenya,Lamu,NjWSbQTwys4,201712_NjWSbQTwys4,2017_NjWSbQTwys4,KE_County_5,317,146,0,0,259,2,74,62,0,0,0,0,0,0,0,0,261,136,0,0,0,0,397,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26646.0,,,,,
201712,Kenya,Homa Bay,nK0A12Q7MvS,201712_nK0A12Q7MvS,2017_nK0A12Q7MvS,KE_County_43,2621,1727,0,0,1741,26,328,320,0,0,0,0,0,0,0,0,1767,648,0,0,0,0,2415,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237022.0,,,,,
201712,Kenya,Tharaka Nithi,T4urHM47nlm,201712_T4urHM47nlm,2017_T4urHM47nlm,KE_County_13,447,370,0,0,261,3,173,142,0,0,0,0,0,0,0,0,264,315,0,0,0,0,579,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95699.0,,,,,
201712,Kenya,Mombasa,wsBsC6gjHvn,201712_wsBsC6gjHvn,2017_wsBsC6gjHvn,KE_County_1,737,640,0,0,662,245,435,634,0,0,0,0,0,0,0,0,907,1069,0,0,0,0,1976,40,201712,December 2017,150,150,0,0,0,0,0,0,29,29,0,0,0,0,0,0,120,120,0,0,0,0,0,0,551,551,0,0,0,0,0,0,847,797,50,0,0,0,0,0,10743,9868,875,0,0,0,0,0,25164,25164,0,0,0,0,0,0,666,666,0,0,0,0,0,0,263365.0,,,,,
201712,Kenya,Nairobi,jkG3zaihdSs,201712_jkG3zaihdSs,2017_jkG3zaihdSs,KE_County_47,1086,798,0,0,7325,5476,2794,3391,0,0,0,0,0,0,0,0,12801,6185,0,0,0,0,18986,331,201712,December 2017,0,0,0,0,0,0,7400,0,0,0,0,0,0,0,700,0,0,1000,0,0,500,500,2000,0,0,250,50,0,150,150,1400,0,3086,3788,60,0,400,362,0,0,19584,17973,1611,0,0,0,0,0,3472,8672,2000,0,3600,3600,37200,0,1391,1389,62,0,30,30,3600,0,1323502.0,,,,,
201712,Kenya,Kwale,N7YETT3A9r1,201712_N7YETT3A9r1,2017_N7YETT3A9r1,KE_County_2,1106,751,0,0,449,2,147,106,0,0,0,0,0,0,0,0,451,253,0,0,0,0,704,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204815.0,,,,,
201711,Kenya,Samburu,o36zCRjSd4G,201711_o36zCRjSd4G,2017_o36zCRjSd4G,KE_County_25,414,168,0,0,1355,0,92,95,0,0,0,0,0,0,0,0,1355,187,0,0,0,0,1542,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47858.0,,,,,
201711,Kenya,Nakuru,ob6SxuRcqU4,201711_ob6SxuRcqU4,2017_ob6SxuRcqU4,KE_County_32,2293,2297,0,0,5070,180,1192,1326,0,0,0,0,0,0,0,0,5250,2518,0,0,0,0,7768,122,201711,November 2017,1523,1694,823,0,0,990,27880,0,0,0,0,0,0,0,4000,0,612,482,130,0,0,0,3000,0,174,15,20,0,0,35,3320,0,3344,2570,434,0,20,0,5000,0,15775,11542,5233,0,1000,1000,40000,0,157549,127309,57888,0,6048,27648,217200,0,2432,1988,444,60,60,0,17300,60,400106.0,,,,,
201711,Kenya,Migori,fVra3Pwta0Q,201711_fVra3Pwta0Q,2017_fVra3Pwta0Q,KE_County_44,4004,1193,0,0,2415,21,229,147,0,0,0,0,0,0,0,0,2436,376,0,0,0,0,2812,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195324.0,,,,,
201711,Kenya,Turkana,kphDeKClFch,201711_kphDeKClFch,2017_kphDeKClFch,KE_County_23,338,259,0,0,7426,142,178,94,0,0,0,0,0,0,0,0,7568,272,0,0,0,0,7840,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208181.0,,,,,
201711,Kenya,Bomet,HMNARUV2CW4,201711_HMNARUV2CW4,2017_HMNARUV2CW4,KE_County_36,905,1254,0,0,503,14,133,91,0,0,0,0,0,0,0,0,517,224,0,0,0,0,741,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190519.0,,,,,
201711,Kenya,West Pokot,XWALbfAPa6n,201711_XWALbfAPa6n,2017_XWALbfAPa6n,KE_County_24,613,325,0,0,173,52,102,31,0,0,0,0,0,0,0,0,225,133,0,0,0,0,358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137672.0,,,,,
201711,Kenya,Trans Nzoia,mThvosEflAU,201711_mThvosEflAU,2017_mThvosEflAU,KE_County_26,2283,1548,0,0,1984,70,405,249,0,0,0,0,0,0,0,0,2054,654,0,0,0,0,2708,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215513.0,,,,,
201711,Kenya,Muranga,ahwTMNAJvrL,201711_ahwTMNAJvrL,2017_ahwTMNAJvrL,KE_County_21,776,850,0,0,306,66,509,583,0,0,0,0,0,0,0,0,372,1092,0,0,0,0,1464,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235184.0,,,,,
201711,Kenya,Tharaka Nithi,T4urHM47nlm,201711_T4urHM47nlm,2017_T4urHM47nlm,KE_County_13,295,329,0,0,380,14,162,147,0,0,0,0,0,0,0,0,394,309,0,0,0,0,703,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95699.0,,,,,
201711,Kenya,Meru,Y52XNJ50hYb,201711_Y52XNJ50hYb,2017_Y52XNJ50hYb,KE_County_12,1519,1842,0,0,3486,154,965,1250,0,0,0,0,0,0,0,0,3640,2215,0,0,0,0,5855,89,201711,November 2017,916,3959,557,0,0,0,0,3600,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,274,175,0,0,192,0,0,4443,3475,1518,0,0,0,0,0,57526,24644,32832,0,50,0,0,0,25,25,21,0,0,21,0,0,331347.0,,,,,
201711,Kenya,Siaya,u4t9H8XyU9P,201711_u4t9H8XyU9P,2017_u4t9H8XyU9P,KE_County_41,3336,1572,0,0,6772,279,181,158,0,0,0,0,0,0,0,0,7051,339,0,0,0,0,7390,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181050.0,,,,,
201711,Kenya,Nyeri,ptWVfaCIdVx,201711_ptWVfaCIdVx,2017_ptWVfaCIdVx,KE_County_19,455,729,0,0,227,12,959,2117,0,0,0,0,0,0,0,0,239,3076,0,0,0,0,3315,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181962.0,,,,,
201711,Kenya,Kisii,sPkRcDvhGWA,201711_sPkRcDvhGWA,2017_sPkRcDvhGWA,KE_County_45,1706,1554,0,0,1818,90,464,210,0,0,0,0,0,0,0,0,1908,674,0,0,0,0,2582,40,201711,November 2017,62,32,30,0,0,0,300,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10000,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,500,0,5850,5700,150,0,0,0,0,0,0,0,0,0,0,0,0,0,318,288,30,0,0,0,0,0,293697.0,,,,,
201711,Kenya,Kisumu,tAbBVBbueqD,201711_tAbBVBbueqD,2017_tAbBVBbueqD,KE_County_42,2783,1815,0,0,2122,56,320,294,0,0,0,0,0,0,0,0,2178,614,0,0,0,0,2792,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230532.0,,,,,
201711,Kenya,Kitui,j8o6iO4Njsi,201711_j8o6iO4Njsi,2017_j8o6iO4Njsi,KE_County_15,1350,1541,0,0,654,46,722,849,0,0,0,0,0,0,0,0,700,1571,0,0,0,0,2271,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214526.0,,,,,
201711,Kenya,Makueni,BoDytkJQ4Qi,201711_BoDytkJQ4Qi,2017_BoDytkJQ4Qi,KE_County_17,757,1196,0,0,225,216,254,436,0,0,0,0,0,0,0,0,441,690,0,0,0,0,1131,28,201711,November 2017,0,0,0,0,0,0,300,0,0,0,0,0,0,0,30,0,5616,4464,1152,0,0,0,7200,0,35,35,0,0,0,0,0,0,466,441,25,0,0,0,0,0,2850,2400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,162,132,30,0,0,0,0,0,186519.0,,,,,
201711,Kenya,Kilifi,nrI2khZx3d0,201711_nrI2khZx3d0,2017_nrI2khZx3d0,KE_County_3,1651,2000,0,0,1505,56,269,367,0,0,0,0,0,0,0,0,1561,636,0,0,0,0,2197,26,201711,November 2017,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,600,0,4372,4372,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,72000,0,1160,1160,0,0,0,0,0,0,282284.0,,,,,
201711,Kenya,Homa Bay,nK0A12Q7MvS,201711_nK0A12Q7MvS,2017_nK0A12Q7MvS,KE_County_43,2992,1788,0,0,2090,2,337,321,0,0,0,0,0,0,0,0,2092,658,0,0,0,0,2750,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237022.0,,,,,
