year_month,country,county,uid,county_code,estimated_number_of_pregnant_women,fp_injections_dmpa_im_new_clients,fp_injections_dmpa_im_re_visits,fp_injections_dmpa_sc_new_clients,fp_injections_dmpa_sc_re_visits,year,uid_code,uidear,periodid,periodname,organisationunitname,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received,women_of_childbearing_age_15_49yrs,eligible_fp,demand_satisfied_by_modern_methods_percent,mcpr_married_women_percent,total_unmet_need_married_women_percent,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25_plus_receiving_fp_services_new,adults_25_plus_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,traditional_new,traditional_revisits,adolescent_10_24_receiving_fp,adults_25_plus_receiving_fp,condoms,pills,injectables,implants,iucd,surgical,traditional,total_modern_fp,total_cyp,total_users_receiving_fp,total_actual_new_modern_fp,total_actual_revisits_modern_fp,total_actual_traditional_methods,total_actual_modern_fp,total_fp,proportion_adolescents_10_24_yrs_receiving_fp,number_of_months,actual_mcpr,actual_mcpr_monthly,number_women_10_49_yrs_with_unmet_need_for_fp,actual_unmet_need_for_modern_fp,actual_core_health_workers_2013_10000_eligible_fp,actual_total_demand_for_fp,actual_demand_satisfied,total_fp_losses,pills_total_stock_losses,condoms_total_stock_losses,injectables_total_stock_losses,implants_total_stock_losses,iud_total_stock_losses,date,month,quarter,month_sin,month_cos,total_fp_lag_1,total_fp_lag_3,total_fp_lag_6,total_fp_lag_12,total_fp_rolling_mean_3,total_fp_rolling_mean_6,pills_lag_1,pills_lag_3,pills_lag_6,pills_lag_12,pills_rolling_mean_3,pills_rolling_mean_6,condoms_lag_1,condoms_lag_3,condoms_lag_6,condoms_lag_12,condoms_rolling_mean_3,condoms_rolling_mean_6,injectables_lag_1,injectables_lag_3,injectables_lag_6,injectables_lag_12,injectables_rolling_mean_3,injectables_rolling_mean_6,implants_lag_1,implants_lag_3,implants_lag_6,implants_lag_12,implants_rolling_mean_3,implants_rolling_mean_6,iucd_lag_1,iucd_lag_3,iucd_lag_6,iucd_lag_12,iucd_rolling_mean_3,iucd_rolling_mean_6,surgical_lag_1,surgical_lag_3,surgical_lag_6,surgical_lag_12,surgical_rolling_mean_3,surgical_rolling_mean_6,adolescent_10_24_receiving_fp_lag_1,adolescent_10_24_receiving_fp_lag_3,adolescent_10_24_receiving_fp_lag_6,adolescent_10_24_receiving_fp_lag_12,adolescent_10_24_receiving_fp_rolling_mean_3,adolescent_10_24_receiving_fp_rolling_mean_6,adults_25_plus_receiving_fp_lag_1,adults_25_plus_receiving_fp_lag_3,adults_25_plus_receiving_fp_lag_6,adults_25_plus_receiving_fp_lag_12,adults_25_plus_receiving_fp_rolling_mean_3,adults_25_plus_receiving_fp_rolling_mean_6,linear_trend
202108,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,61766.0,1969.0,8225.0,75.0,447.0,2021.0,202108_KGHhQ5GLd4k,2021_KGHhQ5GLd4k,0.0,2021-08-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421554.0,359788.0,0.0,0.0,0.0,2333.0,3938.0,1592.0,7686.0,747.0,693.0,1314.0,1065.0,2044.0,8672.0,2093.0,1006.0,118.0,25.0,1.0,0.0,353.0,0.0,6271.0,9278.0,1440.0,2379.0,10716.0,3099.0,143.0,1.0,353.0,17778.0,14298.088199999997,15549.0,6317.0,11461.0,353.0,17778.0,18131.0,0.4033056788217892,12.0,0.049412431765372945,0.5929491811844754,342010.0,0.9505875682346271,35.9788,1.0,0.049412431765372945,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-01,8.0,3.0,-0.8660254037844385,-0.5000000000000004,13937.0,17777.0,19826.0,3139.0,15228.0,16474.5,1846.0,1949.0,2023.0,1409.0,2047.6666666666667,2249.8333333333335,1170.0,2430.0,862.0,1670.0,1522.3333333333333,1665.6666666666667,6936.0,8843.0,13528.0,0.0,7749.333333333333,8522.5,3651.0,3844.0,2828.0,12.0,3489.6666666666665,3532.1666666666665,110.0,93.0,128.0,0.0,123.0,111.0,4.0,3.0,3.0,0.0,16.0,15.833333333333334,5188.0,5944.0,6712.0,6058.0,5406.666666666667,5805.0,7093.0,9122.0,11055.0,0.0,7725.333333333333,8457.5,20.0
202109,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,61766.0,1505.0,5737.0,34.0,296.0,2021.0,202109_KGHhQ5GLd4k,2021_KGHhQ5GLd4k,0.0,2021-09-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421554.0,359788.0,0.0,0.0,0.0,1984.0,3129.0,1865.0,6115.0,925.0,706.0,938.0,1122.0,1539.0,6033.0,1970.0,743.0,82.0,24.0,4.0,0.0,247.0,0.0,5113.0,7980.0,1631.0,2060.0,7572.0,2713.0,106.0,4.0,247.0,14086.0,12139.1929,13093.0,5458.0,8628.0,247.0,14086.0,14333.0,0.3905140151225846,12.0,0.039150833268480324,0.469809999221764,345702.0,0.9608491667315197,35.9788,1.0,0.039150833268480324,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01,9.0,3.0,-1.0,-1.8369701987210297e-16,18131.0,13616.0,17832.0,3274.0,15467.0,15891.333333333334,2379.0,1918.0,2101.0,1840.0,2095.0,2243.0,1440.0,1957.0,1254.0,1384.0,1413.6666666666667,1728.5,10716.0,5596.0,10395.0,10.0,8408.0,8052.0,3099.0,3719.0,3323.0,2.0,3154.3333333333335,3430.5,143.0,116.0,131.0,2.0,119.66666666666667,106.83333333333333,1.0,43.0,39.0,0.0,3.0,10.0,6271.0,4761.0,6261.0,6426.0,5524.0,5613.666666666667,9278.0,6805.0,9625.0,0.0,8117.0,8183.333333333333,21.0
202110,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,61766.0,1559.0,7490.0,52.0,63.0,2021.0,202110_KGHhQ5GLd4k,2021_KGHhQ5GLd4k,0.0,2021-10-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421554.0,359788.0,0.0,0.0,0.0,2155.0,3219.0,2136.0,6501.0,1958.0,3736.0,846.0,1186.0,1611.0,7553.0,1977.0,772.0,102.0,67.0,8.0,0.0,378.0,0.0,5374.0,8637.0,5694.0,2032.0,9164.0,2749.0,169.0,8.0,378.0,19816.0,13352.115199999998,14011.0,6502.0,13314.0,378.0,19816.0,20194.0,0.38355577760331167,12.0,0.05507687860629037,0.6609225432754845,339972.0,0.9449231213937096,35.9788,1.0,0.05507687860629037,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-01,10.0,4.0,-0.8660254037844386,0.5000000000000001,14333.0,13937.0,17554.0,18628.0,17552.666666666668,16331.333333333334,2060.0,1846.0,3306.0,2056.0,2157.0,2030.6666666666667,1631.0,1170.0,1743.0,1221.0,2921.6666666666665,2387.0,7572.0,6936.0,8649.0,12637.0,9150.666666666666,8137.833333333333,2713.0,3651.0,3557.0,2371.0,2853.6666666666665,3295.8333333333335,106.0,110.0,73.0,70.0,139.33333333333334,122.83333333333333,4.0,4.0,5.0,3.0,4.333333333333333,10.5,5113.0,5188.0,6405.0,6754.0,5586.0,5441.833333333333,7980.0,7093.0,8822.0,9757.0,8631.666666666666,8152.5,22.0
202111,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,61766.0,1952.0,10531.0,24.0,39.0,2021.0,202111_KGHhQ5GLd4k,2021_KGHhQ5GLd4k,0.0,2021-11-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421554.0,359788.0,0.0,0.0,0.0,2250.0,4098.0,2514.0,7681.0,781.0,1020.0,730.0,920.0,1976.0,10570.0,1756.0,906.0,43.0,21.0,6.0,0.0,340.0,0.0,6348.0,10195.0,1801.0,1650.0,12546.0,2662.0,64.0,6.0,340.0,18729.0,13544.069000000001,16543.0,5292.0,13437.0,340.0,18729.0,19069.0,0.38372725624131054,12.0,0.052055654996831464,0.6246678599619776,341059.0,0.9479443450031685,35.9788,1.0,0.052055654996831464,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-01,11.0,4.0,-0.5000000000000004,0.8660254037844384,20194.0,18131.0,17777.0,19142.0,17865.333333333332,16546.666666666668,2032.0,2379.0,1949.0,2139.0,1914.0,1980.8333333333333,5694.0,1440.0,2430.0,1383.0,3042.0,2282.1666666666665,9164.0,10716.0,8843.0,12316.0,9760.666666666666,8755.0,2749.0,3099.0,3844.0,2392.0,2708.0,3098.8333333333335,169.0,143.0,93.0,156.0,113.0,118.0,8.0,1.0,3.0,5.0,6.0,11.0,5374.0,6271.0,5944.0,6469.0,5611.666666666667,5509.166666666667,8637.0,9278.0,9122.0,10158.0,8937.333333333334,8331.333333333334,23.0
202112,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,61766.0,2029.0,8705.0,17.0,32.0,2021.0,202112_KGHhQ5GLd4k,2021_KGHhQ5GLd4k,0.0,2021-12-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421554.0,359788.0,0.0,0.0,0.0,2071.0,3701.0,2107.0,6873.0,1364.0,2458.0,713.0,945.0,2046.0,8737.0,1219.0,543.0,56.0,80.0,12.0,0.0,176.0,0.0,5772.0,8980.0,3822.0,1658.0,10783.0,1762.0,136.0,12.0,176.0,18173.0,10462.879200000001,14752.0,5410.0,12763.0,176.0,18173.0,18349.0,0.3912689804772234,12.0,0.05051030051030051,0.6061236061236062,341615.0,0.9494896994896995,35.9788,1.0,0.05051030051030051,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-01,12.0,4.0,-2.4492935982947064e-16,1.0,19069.0,14333.0,13616.0,10225.0,19204.0,17335.5,1650.0,2060.0,1918.0,1001.0,1780.0,1937.5,1801.0,1631.0,1957.0,1195.0,3772.3333333333335,2593.0,12546.0,7572.0,5596.0,6295.0,10831.0,9619.5,2662.0,2713.0,3719.0,1494.0,2391.0,2772.6666666666665,64.0,106.0,116.0,71.0,123.0,121.33333333333333,6.0,4.0,43.0,9.0,8.666666666666666,5.833333333333333,6348.0,5113.0,4761.0,3500.0,5831.333333333333,5677.666666666667,10195.0,7980.0,6805.0,5046.0,9270.666666666666,8693.833333333334,24.0
202201,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,2403.0,9950.0,58.0,115.0,2022.0,202201_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,79.0,62.9,14.6,2179.0,3936.0,2352.0,7984.0,1126.0,4566.0,999.0,1040.0,2461.0,10065.0,1402.0,705.0,59.0,28.0,5.0,0.0,313.0,0.0,6115.0,10336.0,5692.0,2039.0,12526.0,2107.0,87.0,5.0,313.0,22456.0,11677.7487,16451.0,6052.0,16404.0,313.0,22456.0,22769.0,0.37170992644824025,12.0,0.04359795755916671,0.5231754907100006,492614.0,0.9564020424408333,51.507,1.0,0.04359795755916671,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01,1.0,1.0,0.49999999999999994,0.8660254037844387,18349.0,20194.0,13937.0,13775.0,20062.333333333332,18807.5,1658.0,2032.0,1846.0,1718.0,1782.3333333333333,1969.6666666666667,3822.0,5694.0,1170.0,875.0,3771.6666666666665,3346.6666666666665,10783.0,9164.0,6936.0,8608.0,11951.666666666666,10551.166666666666,1762.0,2749.0,3651.0,1956.0,2177.0,2515.3333333333335,136.0,169.0,110.0,64.0,95.66666666666667,117.5,12.0,8.0,4.0,5.0,7.666666666666667,6.0,5772.0,5374.0,5188.0,4575.0,6078.333333333333,5832.166666666667,8980.0,8637.0,7093.0,6559.0,9837.0,9234.333333333334,25.0
202202,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,2058.0,8077.0,57.0,138.0,2022.0,202202_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-02-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,2324.0,3891.0,2552.0,7144.0,722.0,1474.0,1031.0,1222.0,2115.0,8215.0,2223.0,743.0,72.0,42.0,2.0,0.0,479.0,0.0,6215.0,9696.0,2196.0,2253.0,10330.0,2966.0,114.0,2.0,479.0,17861.0,14273.3161,15911.0,6165.0,11696.0,479.0,17861.0,18340.0,0.3906102696247879,12.0,0.03467684004115945,0.41612208049391347,497209.0,0.9653231599588405,51.507,1.0,0.03467684004115945,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-01,2.0,1.0,0.8660254037844386,0.5000000000000001,22769.0,19069.0,18131.0,19826.0,19819.333333333332,18842.333333333332,2039.0,1650.0,2379.0,2023.0,1983.3333333333333,1948.6666666666667,5692.0,1801.0,1440.0,862.0,3903.3333333333335,3472.6666666666665,12526.0,12546.0,10716.0,13528.0,11213.0,10486.833333333334,2107.0,2662.0,3099.0,2828.0,2278.3333333333335,2493.1666666666665,87.0,64.0,143.0,128.0,112.33333333333333,112.66666666666667,5.0,6.0,1.0,3.0,6.333333333333333,6.166666666666667,6115.0,6348.0,6271.0,6712.0,6034.0,5822.833333333333,10336.0,10195.0,9278.0,11055.0,9670.666666666666,9304.0,26.0
202203,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1735.0,7958.0,8.0,10.0,2022.0,202203_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,2525.0,3806.0,2112.0,7640.0,1573.0,797.0,1053.0,1320.0,1743.0,7968.0,3153.0,1199.0,169.0,157.0,7.0,0.0,277.0,0.0,6331.0,9752.0,2370.0,2373.0,9711.0,4352.0,326.0,7.0,277.0,19139.0,20388.749799999998,16083.0,7698.0,11441.0,277.0,19139.0,19416.0,0.39364546415469753,12.0,0.03715805618653775,0.44589667423845303,495931.0,0.9628419438134622,51.507,1.0,0.03715805618653775,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-01,3.0,1.0,1.0,6.123233995736766e-17,18340.0,18349.0,14333.0,17832.0,20175.0,19689.5,2253.0,1658.0,2060.0,2101.0,2221.6666666666665,2000.8333333333333,2196.0,3822.0,1631.0,1254.0,3419.3333333333335,3595.8333333333335,10330.0,10783.0,7572.0,10395.0,10855.666666666666,10843.333333333334,2966.0,1762.0,2713.0,3323.0,3141.6666666666665,2766.3333333333335,114.0,136.0,106.0,131.0,175.66666666666666,149.33333333333334,2.0,12.0,4.0,39.0,4.666666666666667,6.666666666666667,6215.0,5772.0,5113.0,6261.0,6220.333333333333,6025.833333333333,9696.0,8980.0,7980.0,9625.0,9928.0,9599.333333333334,27.0
202204,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1020.0,5263.0,23.0,90.0,2022.0,202204_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,1958.0,3417.0,2233.0,6250.0,479.0,812.0,1096.0,1426.0,1043.0,5353.0,2436.0,1254.0,80.0,36.0,5.0,0.0,482.0,0.0,5375.0,8483.0,1291.0,2522.0,6396.0,3690.0,116.0,5.0,482.0,14020.0,15779.585100000002,13858.0,5139.0,8881.0,482.0,14020.0,14502.0,0.3878626064367153,12.0,0.02721960121925175,0.326635214631021,501050.0,0.9727803987807483,51.507,1.0,0.02721960121925175,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-01,4.0,2.0,0.8660254037844387,-0.4999999999999998,19416.0,22769.0,20194.0,17554.0,17419.333333333332,18740.833333333332,2373.0,2039.0,2032.0,3306.0,2382.6666666666665,2082.5,2370.0,5692.0,5694.0,1743.0,1952.3333333333333,2862.0,9711.0,12526.0,9164.0,8649.0,8812.333333333334,10382.0,4352.0,2107.0,2749.0,3557.0,3669.3333333333335,2923.1666666666665,326.0,87.0,169.0,73.0,185.33333333333334,140.5,7.0,5.0,8.0,5.0,4.666666666666667,6.166666666666667,6331.0,6115.0,5374.0,6405.0,5973.666666666667,6026.0,9752.0,10336.0,8637.0,8822.0,9310.333333333334,9573.666666666666,28.0
202205,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1220.0,5714.0,27.0,40.0,2022.0,202205_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,1615.0,3398.0,1531.0,6986.0,477.0,732.0,987.0,1540.0,1247.0,5754.0,2590.0,977.0,99.0,35.0,15.0,0.0,230.0,0.0,5013.0,8517.0,1209.0,2527.0,7001.0,3567.0,134.0,15.0,230.0,14453.0,15935.155299999999,13530.0,5415.0,9038.0,230.0,14453.0,14683.0,0.370509977827051,12.0,0.02806026365348399,0.3367231638418079,500617.0,0.971939736346516,51.507,1.0,0.02806026365348399,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-01,5.0,2.0,0.49999999999999994,-0.8660254037844387,14502.0,18340.0,19069.0,17777.0,16200.333333333334,18009.833333333332,2522.0,2253.0,1650.0,1949.0,2474.0,2228.6666666666665,1291.0,2196.0,1801.0,2430.0,1623.3333333333333,2763.3333333333335,6396.0,10330.0,12546.0,8843.0,7702.666666666667,9457.833333333334,3690.0,2966.0,2662.0,3844.0,3869.6666666666665,3074.0,116.0,114.0,64.0,93.0,192.0,152.16666666666666,5.0,2.0,6.0,3.0,9.0,7.666666666666667,5375.0,6215.0,6348.0,5944.0,5573.0,5803.5,8483.0,9696.0,10195.0,9122.0,8917.333333333334,9294.0,29.0
202206,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1693.0,10054.0,6.0,439.0,2022.0,202206_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-06-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,2210.0,4523.0,1748.0,9063.0,751.0,693.0,744.0,1388.0,1699.0,10493.0,2825.0,1433.0,79.0,32.0,4.0,0.0,309.0,0.0,6733.0,10811.0,1444.0,2132.0,12192.0,4258.0,111.0,4.0,309.0,20141.0,19031.799899999998,17544.0,6102.0,14039.0,309.0,20141.0,20450.0,0.3837779297765618,12.0,0.039103422835731066,0.4692410740287728,494929.0,0.9608965771642689,51.507,1.0,0.039103422835731066,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-01,6.0,2.0,1.2246467991473532e-16,-1.0,14683.0,19416.0,18349.0,13616.0,16545.0,18360.0,2527.0,2373.0,1658.0,1918.0,2393.6666666666665,2307.6666666666665,1209.0,2370.0,3822.0,1957.0,1314.6666666666667,2367.0,7001.0,9711.0,10783.0,5596.0,8529.666666666666,9692.666666666666,3567.0,4352.0,1762.0,3719.0,3838.3333333333335,3490.0,134.0,326.0,136.0,116.0,120.33333333333333,148.0,15.0,7.0,12.0,43.0,8.0,6.333333333333333,5013.0,6331.0,5772.0,4761.0,5707.0,5963.666666666667,8517.0,9752.0,8980.0,6805.0,9270.333333333334,9599.166666666666,30.0
202207,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1480.0,8454.0,6.0,7.0,2022.0,202207_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-07-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,1961.0,3313.0,2273.0,7661.0,454.0,567.0,762.0,1119.0,1486.0,8461.0,2277.0,896.0,65.0,13.0,4.0,0.0,251.0,0.0,5274.0,9934.0,1021.0,1881.0,9947.0,3173.0,78.0,4.0,251.0,16104.0,14287.794399999999,15208.0,5048.0,11056.0,251.0,16104.0,16355.0,0.34679116254602843,12.0,0.03126565321218475,0.375187838546217,498966.0,0.9687343467878152,51.507,1.0,0.03126565321218475,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-01,7.0,3.0,-0.4999999999999997,-0.8660254037844388,20450.0,14502.0,22769.0,13937.0,17162.666666666668,17291.0,2132.0,2522.0,2039.0,1846.0,2180.0,2281.3333333333335,1444.0,1291.0,5692.0,1170.0,1224.6666666666667,1588.5,12192.0,6396.0,12526.0,6936.0,9713.333333333334,9262.833333333334,4258.0,3690.0,2107.0,3651.0,3666.0,3667.6666666666665,111.0,116.0,87.0,110.0,107.66666666666667,146.5,4.0,5.0,5.0,4.0,7.666666666666667,6.166666666666667,6733.0,5375.0,6115.0,5188.0,5673.333333333333,5823.5,10811.0,8483.0,10336.0,7093.0,9754.0,9532.166666666666,31.0
202208,Kenya,Bungoma ,KGHhQ5GLd4k,KE_County_39,63918.0,1453.0,7756.0,8.0,7.0,2022.0,202208_KGHhQ5GLd4k,2022_KGHhQ5GLd4k,0.0,2022-08-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435684.0,515070.0,0.0,0.0,0.0,2164.0,3536.0,1978.0,7467.0,498.0,299.0,796.0,1287.0,1461.0,7763.0,2660.0,1236.0,77.0,35.0,3.0,0.0,269.0,0.0,5700.0,9445.0,797.0,2083.0,9224.0,3896.0,112.0,3.0,269.0,16115.0,15024.3922,15145.0,5495.0,10620.0,269.0,16115.0,16384.0,0.3763618355893034,12.0,0.03128700953268488,0.37544411439221853,498955.0,0.9687129904673151,51.507,1.0,0.03128700953268488,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-01,8.0,3.0,-0.8660254037844385,-0.5000000000000004,16355.0,14683.0,18340.0,18131.0,17729.666666666668,16965.0,1881.0,2527.0,2253.0,2379.0,2032.0,2253.0,1021.0,1209.0,2196.0,1440.0,1087.3333333333333,1355.3333333333333,9947.0,7001.0,10330.0,10716.0,10454.333333333334,9078.5,3173.0,3567.0,2966.0,3099.0,3775.6666666666665,3822.6666666666665,78.0,134.0,114.0,143.0,100.33333333333333,146.16666666666666,4.0,15.0,2.0,1.0,3.6666666666666665,6.333333333333333,5274.0,5013.0,6215.0,6271.0,5902.333333333333,5737.666666666667,9934.0,8517.0,9696.0,9278.0,10063.333333333334,9490.333333333334,32.0
